Timestamp (S),Arc Main Current (A),Arc Main Voltage (V),Arc Main Energy (J)
12.032,1.898e-06,3.001,0.03873942
12.03225,1.717e-06,,0.03873942
12.0325,1.556e-06,,0.03873942
12.03275,1.556e-06,,0.03873942
12.033,1.39e-06,3,0.03873942
12.03325,1.39e-06,,0.03873942
12.0335,1.063e-06,,0.03873942
12.03375,1.1e-06,,0.03873943
12.034,1.077e-06,3,0.03873943
12.03425,8.11e-07,,0.03873943
12.0345,1.39e-06,,0.03873943
12.03475,1.404e-06,,0.03873943
12.035,1.694e-06,3.001,0.03873943
12.03525,1.542e-06,,0.03873943
12.0355,1.641e-06,,0.03873943
12.03575,1.376e-06,,0.03873943
12.036,1.452e-06,3,0.03873943
12.03625,1.2e-06,,0.03873944
12.0365,1.229e-06,,0.03873944
12.03675,1.276e-06,,0.03873944
12.037,1.115e-06,3.001,0.03873944
12.03725,1.214e-06,,0.03873944
12.0375,9.11e-07,,0.03873944
12.03775,8.35e-07,,0.03873944
12.038,7.83e-07,3,0.03873944
12.03825,1.191e-06,,0.03873944
12.0385,1.086e-06,,0.03873944
12.03875,1.542e-06,,0.03873944
12.039,1.822e-06,3,0.03873945
12.03925,9.11e-07,,0.03873945
12.0395,1.314e-06,,0.03873945
12.03975,9.34e-07,,0.03873945
12.04,9.34e-07,3.001,0.03873945
12.04025,8.87e-07,,0.03873945
12.0405,9.63e-07,,0.03873945
12.04075,1.162e-06,,0.03873945
12.041,1.2e-06,3,0.03873945
12.04125,1.528e-06,,0.03873945
12.0415,1.86e-06,,0.03873945
12.04175,1.556e-06,,0.03873946
12.042,1.452e-06,3,0.03873946
12.04225,1.328e-06,,0.03873946
12.0425,9.49e-07,,0.03873946
12.04275,1.077e-06,,0.03873946
12.043,7.97e-07,3,0.03873946
12.04325,8.96e-07,,0.03873946
12.0435,8.11e-07,,0.03873946
12.04375,1.077e-06,,0.03873946
12.044,1.229e-06,3,0.03873946
12.04425,1.466e-06,,0.03873946
12.0445,1.328e-06,,0.03873946
12.04475,1.428e-06,,0.03873947
12.045,1.176e-06,3,0.03873947
12.04525,1.063e-06,,0.03873947
12.0455,1.048e-06,,0.03873947
12.04575,1.025e-06,,0.03873947
12.046,1.452e-06,3.001,0.03873947
12.04625,1.556e-06,,0.03873947
12.0465,1.694e-06,,0.03873947
12.04675,1.39e-06,,0.03873947
12.047,1.124e-06,3.001,0.03873947
12.04725,1.124e-06,,0.03873948
12.0475,8.35e-07,,0.03873948
12.04775,7.83e-07,,0.03873948
12.048,1.115e-06,3,0.03873948
12.04825,1.063e-06,,0.03873948
12.0485,1.039e-06,,0.03873948
12.04875,6.69e-07,,0.03873948
12.049,8.87e-07,3.001,0.03873948
12.04925,1.001e-06,,0.03873948
12.0495,7.35e-07,,0.03873948
12.04975,1.063e-06,,0.03873948
12.05,1.328e-06,3,0.03873948
12.05025,2.149e-06,,0.03873948
12.0505,2.149e-06,,0.03873949
12.05075,2.401e-06,,0.03873949
12.051,2.453e-06,3,0.03873949
12.05125,1.784e-06,,0.03873949
12.0515,1.452e-06,,0.03873949
12.05175,1.276e-06,,0.03873949
12.052,1.214e-06,3.001,0.03873949
12.05225,1.338e-06,,0.0387395
12.0525,1.29e-06,,0.0387395
12.05275,1.176e-06,,0.0387395
12.053,1.708e-06,3.001,0.0387395
12.05325,1.328e-06,,0.0387395
12.0535,1.594e-06,,0.0387395
12.05375,1.58e-06,,0.0387395
12.054,1.528e-06,3.001,0.0387395
12.05425,1.1e-06,,0.0387395
12.0545,1.3e-06,,0.0387395
12.05475,1.542e-06,,0.03873951
12.055,1.77e-06,3,0.03873951
12.05525,1.376e-06,,0.03873951
12.0555,1.366e-06,,0.03873951
12.05575,1.2e-06,,0.03873951
12.056,1.077e-06,3,0.03873951
12.05625,1.077e-06,,0.03873951
12.0565,1.229e-06,,0.03873951
12.05675,1.115e-06,,0.03873951
12.057,1.238e-06,3,0.03873951
12.05725,1.276e-06,,0.03873952
12.0575,1.48e-06,,0.03873952
12.05775,1.694e-06,,0.03873952
12.058,1.442e-06,3,0.03873952
12.05825,1.352e-06,,0.03873952
12.0585,1.67e-06,,0.03873952
12.05875,1.328e-06,,0.03873952
12.059,1.49e-06,3,0.03873952
12.05925,1.115e-06,,0.03873952
12.0595,1.518e-06,,0.03873953
12.05975,1.01e-06,,0.03873953
12.06,1.29e-06,3.001,0.03873953
12.06025,1.428e-06,,0.03873953
12.0605,1.3e-06,,0.03873953
12.06075,1.338e-06,,0.03873953
12.061,1.138e-06,3.001,0.03873953
12.06125,1.252e-06,,0.03873953
12.0615,4.79e-07,,0.03873953
12.06175,9.11e-07,,0.03873953
12.062,4.93e-07,3.001,0.03873953
12.06225,6.31e-07,,0.03873953
12.0625,1.176e-06,,0.03873953
12.06275,1.376e-06,,0.03873954
12.063,1.504e-06,3.001,0.03873954
12.06325,1.366e-06,,0.03873954
12.0635,1.466e-06,,0.03873954
12.06375,1.086e-06,,0.03873954
12.064,1.025e-06,3,0.03873954
12.06425,8.11e-07,,0.03873954
12.0645,5.55e-07,,0.03873954
12.06475,7.59e-07,,0.03873954
12.065,1.086e-06,3,0.03873954
12.06525,1.755e-06,,0.03873954
12.0655,1.679e-06,,0.03873955
12.06575,1.504e-06,,0.03873955
12.066,1.808e-06,3,0.03873955
12.06625,1.679e-06,,0.03873955
12.0665,1.138e-06,,0.03873955
12.06675,1.518e-06,,0.03873955
12.067,7.59e-07,3,0.03873955
12.06725,1.039e-06,,0.03873955
12.0675,1.314e-06,,0.03873955
12.06775,9.34e-07,,0.03873955
12.068,9.11e-07,3,0.03873955
12.06825,8.35e-07,,0.03873956
12.0685,8.87e-07,,0.03873956
12.06875,1.039e-06,,0.03873956
12.069,9.87e-07,3,0.03873956
12.06925,1.414e-06,,0.03873956
12.0695,1.124e-06,,0.03873956
12.06975,1.898e-06,,0.03873956
12.07,1.808e-06,3.001,0.03873956
12.07025,1.1e-06,,0.03873956
12.0705,1.063e-06,,0.03873956
12.07075,9.49e-07,,0.03873956
12.071,1.048e-06,3.001,0.03873957
12.07125,1.276e-06,,0.03873957
12.0715,1.229e-06,,0.03873957
12.07175,1.49e-06,,0.03873957
12.072,2.225e-06,3,0.03873957
12.07225,2.173e-06,,0.03873957
12.0725,1.793e-06,,0.03873957
12.07275,1.58e-06,,0.03873957
12.073,1.466e-06,3,0.03873958
12.07325,1.115e-06,,0.03873958
12.0735,1.252e-06,,0.03873958
12.07375,1.3e-06,,0.03873958
12.074,1.252e-06,3,0.03873958
12.07425,9.34e-07,,0.03873958
12.0745,8.11e-07,,0.03873958
12.07475,6.97e-07,,0.03873958
12.075,5.55e-07,3,0.03873958
12.07525,4.17e-07,,0.03873958
12.0755,4.93e-07,,0.03873958
12.07575,6.31e-07,,0.03873958
12.076,7.83e-07,3.001,0.03873958
12.07625,7.35e-07,,0.03873958
12.0765,7.07e-07,,0.03873958
12.07675,9.11e-07,,0.03873958
12.077,7.59e-07,3,0.03873959
12.07725,5.45e-07,,0.03873959
12.0775,6.97e-07,,0.03873959
12.07775,7.21e-07,,0.03873959
12.078,1.077e-06,3.001,0.03873959
12.07825,1.138e-06,,0.03873959
12.0785,6.83e-07,,0.03873959
12.07875,3.79e-07,,0.03873959
12.079,9.34e-07,3,0.03873959
12.07925,9.72e-07,,0.03873959
12.0795,1.252e-06,,0.03873959
12.07975,1.959e-06,,0.03873959
12.08,1.898e-06,3,0.03873959
12.08025,1.86e-06,,0.0387396
12.0805,1.466e-06,,0.0387396
12.08075,1.831e-06,,0.0387396
12.081,1.466e-06,3.001,0.0387396
12.08125,1.907e-06,,0.0387396
12.0815,1.869e-06,,0.0387396
12.08175,2.163e-06,,0.0387396
12.082,2.012e-06,3,0.03873961
12.08225,1.945e-06,,0.03873961
12.0825,1.504e-06,,0.03873961
12.08275,1.3e-06,,0.03873961
12.083,1.039e-06,3,0.03873961
12.08325,8.49e-07,,0.03873961
12.0835,8.11e-07,,0.03873961
12.08375,8.96e-07,,0.03873961
12.084,7.35e-07,3,0.03873961
12.08425,8.11e-07,,0.03873961
12.0845,1.01e-06,,0.03873961
12.08475,9.49e-07,,0.03873961
12.085,1.352e-06,3,0.03873962
12.08525,6.21e-07,,0.03873962
12.0855,6.07e-07,,0.03873962
12.08575,4.41e-07,,0.03873962
12.086,4.79e-07,3.001,0.03873962
12.08625,7.83e-07,,0.03873962
12.0865,8.49e-07,,0.03873962
12.08675,1.039e-06,,0.03873962
12.087,1.124e-06,3,0.03873962
12.08725,1.2e-06,,0.03873962
12.0875,1.428e-06,,0.03873962
12.08775,1.238e-06,,0.03873962
12.088,1.338e-06,3,0.03873962
12.08825,1.376e-06,,0.03873962
12.0885,1.504e-06,,0.03873963
12.08875,1.518e-06,,0.03873963
12.089,1.708e-06,3,0.03873963
12.08925,2.012e-06,,0.03873963
12.0895,1.67e-06,,0.03873963
12.08975,1.869e-06,,0.03873963
12.09,1.518e-06,3.001,0.03873963
12.09025,1.338e-06,,0.03873963
12.0905,7.73e-07,,0.03873964
12.09075,6.83e-07,,0.03873964
12.091,1.352e-06,3,0.03873964
12.09125,1.086e-06,,0.03873964
12.0915,1.077e-06,,0.03873964
12.09175,9.25e-07,,0.03873964
12.092,1.58e-06,3,0.03873964
12.09225,1.048e-06,,0.03873964
12.0925,1.452e-06,,0.03873964
12.09275,1.191e-06,,0.03873964
12.093,1.039e-06,3,0.03873964
12.09325,1.252e-06,,0.03873964
12.0935,1.594e-06,,0.03873965
12.09375,1.566e-06,,0.03873965
12.094,1.314e-06,3.001,0.03873965
12.09425,1.49e-06,,0.03873965
12.0945,1.3e-06,,0.03873965
12.09475,1.542e-06,,0.03873965
12.095,1.262e-06,3,0.03873965
12.09525,1.376e-06,,0.03873965
12.0955,1.115e-06,,0.03873965
12.09575,1.153e-06,,0.03873965
12.096,8.2e-07,2.999,0.03873966
12.09625,2.339e-06,,0.03873966
12.0965,8.129e-06,,0.03873966
12.09675,2.5583e-05,,0.03873968
12.097,6.1369e-05,2.992,0.03873973
12.09725,0.000190596,,0.03873987
12.0975,0.000266506,,0.03874007
12.09775,0.000329645,,0.03874032
12.098,0.0003692,2.995,0.03874059
12.09825,0.000364445,,0.03874087
12.0985,0.00033124,,0.03874111
12.09875,0.000292886,,0.03874133
12.099,0.000265001,2.993,0.03874153
12.09925,0.000297338,,0.03874175
12.0995,0.000366229,,0.03874203
12.09975,0.000457548,,0.03874237
12.1,0.000551292,2.994,0.03874278
12.10025,0.000666486,,0.03874328
12.1005,0.000666486,,0.03874378
12.10075,0.000631003,,0.03874426
12.101,0.00057268,2.998,0.03874468
12.10125,0.000507239,,0.03874507
12.1015,0.000446083,,0.0387454
12.10175,0.000367786,,0.03874568
12.102,0.000360425,3.003,0.03874595
12.10225,0.00037414,,0.03874623
12.1025,0.000401507,,0.03874653
12.10275,0.000429886,,0.03874685
12.103,0.00044483,3.005,0.03874719
12.10325,0.000395077,,0.03874748
12.1035,0.000332113,,0.03874773
12.10375,0.000257935,,0.03874793
12.104,0.00018744,3.007,0.03874807
12.10425,9.7687e-05,,0.03874814
12.1045,8.2582e-05,,0.0387482
12.10475,7.9208e-05,,0.03874826
12.105,7.7907e-05,3.007,0.03874832
12.10525,4.8893e-05,,0.03874836
12.1055,1.9974e-05,,0.03874837
12.10575,-1.4536e-05,,0.03874836
12.106,-5.0512e-05,3.005,0.03874833
12.10625,-0.000121719,,0.03874823
12.1065,-0.000151042,,0.03874812
12.10675,-0.000173342,,0.03874799
12.107,-0.00018596,3.004,0.03874785
12.10725,-0.000188157,,0.03874771
12.1075,-0.000181533,,0.03874757
12.10775,-0.000168236,,0.03874745
12.108,-0.00015155,3.003,0.03874733
12.10825,-0.000119128,,0.03874724
12.1085,-0.000106273,,0.03874716
12.10875,-9.5676e-05,,0.03874709
12.109,-8.655e-05,3.002,0.03874703
12.10925,-7.1317e-05,,0.03874697
12.1095,-6.4037e-05,,0.03874693
12.10975,-5.6553e-05,,0.03874688
12.11,-4.9881e-05,3.002,0.03874685
12.11025,-3.9441e-05,,0.03874682
12.1105,-3.5863e-05,,0.03874679
12.11075,-3.2716e-05,,0.03874676
12.111,-3.0272e-05,3.002,0.03874674
12.11125,-2.5422e-05,,0.03874672
12.1115,-2.2741e-05,,0.03874671
12.11175,-2.0729e-05,,0.03874669
12.112,-1.8988e-05,3.002,0.03874668
12.11225,-1.5462e-05,,0.03874666
12.1125,-1.427e-05,,0.03874665
12.11275,-1.3525e-05,,0.03874664
12.113,-1.2301e-05,3.001,0.03874663
12.11325,-1.1466e-05,,0.03874663
12.1135,-1.0479e-05,,0.03874662
12.11375,-9.468e-06,,0.03874661
12.114,-8.519e-06,3.001,0.0387466
12.11425,-7.029e-06,,0.0387466
12.1145,-6.255e-06,,0.03874659
12.11475,-5.638e-06,,0.03874659
12.115,-4.955e-06,3.001,0.03874659
12.11525,-3.83e-06,,0.03874658
12.1155,-3.147e-06,,0.03874658
12.11575,-2.995e-06,,0.03874658
12.116,-2.35e-06,3.001,0.03874658
12.11625,-1.59e-06,,0.03874658
12.1165,-1.818e-06,,0.03874657
12.11675,-1.035e-06,,0.03874657
12.117,-1.163e-06,3.001,0.03874657
12.11725,-6.93e-07,,0.03874657
12.1175,-6.32e-07,,0.03874657
12.11775,-9.21e-07,,0.03874657
12.118,-3.9e-07,3.001,0.03874657
12.11825,-4.42e-07,,0.03874657
12.1185,-6.32e-07,,0.03874657
12.11875,-5.7e-07,,0.03874657
12.119,-5.04e-07,3.002,0.03874657
12.11925,1.28e-07,,0.03874657
12.1195,4.17e-07,,0.03874657
12.11975,5.55e-07,,0.03874657
12.12,4.55e-07,3.002,0.03874657
12.12025,4.55e-07,,0.03874657
12.1205,5.55e-07,,0.03874657
12.12075,-5.3e-08,,0.03874657
12.121,-9.1e-08,3.002,0.03874657
12.12125,6.1e-08,,0.03874657
12.1215,-1.38e-07,,0.03874657
12.12175,2.04e-07,,0.03874657
12.122,1.51e-07,3.001,0.03874657
12.12225,8.11e-07,,0.03874657
12.1225,8.11e-07,,0.03874657
12.12275,9.34e-07,,0.03874657
12.123,9.49e-07,3.001,0.03874657
12.12325,7.83e-07,,0.03874657
12.1235,5.83e-07,,0.03874657
12.12375,5.31e-07,,0.03874658
12.124,2.79e-07,3.002,0.03874658
12.12425,3.79e-07,,0.03874658
12.1245,1.153e-06,,0.03874658
12.12475,1.115e-06,,0.03874658
12.125,1.48e-06,3.002,0.03874658
12.12525,1.001e-06,,0.03874658
12.1255,1.124e-06,,0.03874658
12.12575,1.262e-06,,0.03874658
12.126,1.001e-06,3.001,0.03874658
12.12625,1.404e-06,,0.03874658
12.1265,1.314e-06,,0.03874658
12.12675,1.528e-06,,0.03874659
12.127,1.822e-06,3.001,0.03874659
12.12725,1.566e-06,,0.03874659
12.1275,1.276e-06,,0.03874659
12.12775,1.238e-06,,0.03874659
12.128,6.69e-07,3.002,0.03874659
12.12825,8.96e-07,,0.03874659
12.1285,7.97e-07,,0.03874659
12.12875,7.21e-07,,0.03874659
12.129,8.11e-07,3.002,0.03874659
12.12925,9.11e-07,,0.03874659
12.1295,1.442e-06,,0.03874659
12.12975,1.67e-06,,0.0387466
12.13,1.755e-06,3.002,0.0387466
12.13025,1.29e-06,,0.0387466
12.1305,1.153e-06,,0.0387466
12.13075,1.01e-06,,0.0387466
12.131,1.063e-06,3.001,0.0387466
12.13125,1.048e-06,,0.0387466
12.1315,1.01e-06,,0.0387466
12.13175,1.124e-06,,0.0387466
12.132,1.162e-06,3.001,0.0387466
12.13225,1.176e-06,,0.0387466
12.1325,1.191e-06,,0.03874661
12.13275,1.338e-06,,0.03874661
12.133,1.162e-06,3.001,0.03874661
12.13325,9.49e-07,,0.03874661
12.1335,9.72e-07,,0.03874661
12.13375,8.87e-07,,0.03874661
12.134,9.72e-07,3.001,0.03874661
12.13425,7.73e-07,,0.03874661
12.1345,9.63e-07,,0.03874661
12.13475,8.87e-07,,0.03874661
12.135,7.35e-07,3.001,0.03874661
12.13525,1.176e-06,,0.03874661
12.1355,1.1e-06,,0.03874661
12.13575,1.153e-06,,0.03874661
12.136,9.72e-07,3.001,0.03874662
12.13625,9.11e-07,,0.03874662
12.1365,9.11e-07,,0.03874662
12.13675,1.001e-06,,0.03874662
12.137,1.366e-06,3.001,0.03874662
12.13725,1.556e-06,,0.03874662
12.1375,1.831e-06,,0.03874662
12.13775,1.869e-06,,0.03874662
12.138,1.124e-06,3.001,0.03874662
12.13825,1.49e-06,,0.03874662
12.1385,1.048e-06,,0.03874663
12.13875,8.87e-07,,0.03874663
12.139,6.21e-07,3.001,0.03874663
12.13925,7.21e-07,,0.03874663
12.1395,7.97e-07,,0.03874663
12.13975,9.25e-07,,0.03874663
12.14,7.07e-07,3.002,0.03874663
12.14025,7.73e-07,,0.03874663
12.1405,6.59e-07,,0.03874663
12.14075,1.138e-06,,0.03874663
12.141,9.11e-07,3.001,0.03874663
12.14125,1.252e-06,,0.03874663
12.1415,1.025e-06,,0.03874663
12.14175,8.96e-07,,0.03874663
12.142,6.45e-07,3.001,0.03874663
12.14225,8.35e-07,,0.03874664
12.1425,8.58e-07,,0.03874664
12.14275,1.314e-06,,0.03874664
12.143,1.2e-06,3.001,0.03874664
12.14325,1.39e-06,,0.03874664
12.1435,2.111e-06,,0.03874664
12.14375,1.846e-06,,0.03874664
12.144,1.542e-06,3.002,0.03874664
12.14425,1.238e-06,,0.03874664
12.1445,1.29e-06,,0.03874664
12.14475,9.72e-07,,0.03874665
12.145,1.176e-06,3.001,0.03874665
12.14525,1.025e-06,,0.03874665
12.1455,5.93e-07,,0.03874665
12.14575,6.45e-07,,0.03874665
12.146,4.93e-07,3.002,0.03874665
12.14625,1.063e-06,,0.03874665
12.1465,7.21e-07,,0.03874665
12.14675,1.086e-06,,0.03874665
12.147,7.07e-07,3.002,0.03874665
12.14725,8.96e-07,,0.03874665
12.1475,6.97e-07,,0.03874665
12.14775,8.2e-07,,0.03874665
12.148,1.048e-06,3.001,0.03874665
12.14825,1.466e-06,,0.03874665
12.1485,1.366e-06,,0.03874666
12.14875,1.442e-06,,0.03874666
12.149,1.39e-06,3.001,0.03874666
12.14925,1.2e-06,,0.03874666
12.1495,8.73e-07,,0.03874666
12.14975,7.35e-07,,0.03874666
12.15,6.45e-07,3.002,0.03874666
12.15025,1.001e-06,,0.03874666
12.1505,1.338e-06,,0.03874666
12.15075,1.831e-06,,0.03874666
12.151,1.656e-06,3.001,0.03874666
12.15125,2.149e-06,,0.03874667
12.1515,2.012e-06,,0.03874667
12.15175,1.732e-06,,0.03874667
12.152,1.229e-06,3.001,0.03874667
12.15225,6.45e-07,,0.03874667
12.1525,6.21e-07,,0.03874667
12.15275,3.79e-07,,0.03874667
12.153,6.07e-07,3.001,0.03874667
12.15325,6.31e-07,,0.03874667
12.1535,8.73e-07,,0.03874667
12.15375,1.2e-06,,0.03874667
12.154,1.176e-06,3.002,0.03874667
12.15425,1.025e-06,,0.03874668
12.1545,1.001e-06,,0.03874668
12.15475,9.25e-07,,0.03874668
12.155,8.35e-07,3.001,0.03874668
12.15525,7.45e-07,,0.03874668
12.1555,7.59e-07,,0.03874668
12.15575,7.59e-07,,0.03874668
12.156,1.025e-06,3.001,0.03874668
12.15625,8.49e-07,,0.03874668
12.1565,1.115e-06,,0.03874668
12.15675,1.428e-06,,0.03874668
12.157,1.48e-06,3.002,0.03874668
12.15725,1.176e-06,,0.03874668
12.1575,1.504e-06,,0.03874669
12.15775,1.176e-06,,0.03874669
12.158,8.96e-07,3,0.03874669
12.15825,8.96e-07,,0.03874669
12.1585,1.039e-06,,0.03874669
12.15875,1.162e-06,,0.03874669
12.159,9.63e-07,3.001,0.03874669
12.15925,1.063e-06,,0.03874669
12.1595,9.87e-07,,0.03874669
12.15975,1.352e-06,,0.03874669
12.16,1.262e-06,3.001,0.03874669
12.16025,1.959e-06,,0.0387467
12.1605,1.945e-06,,0.0387467
12.16075,2.097e-06,,0.0387467
12.161,1.907e-06,3.001,0.0387467
12.16125,1.732e-06,,0.0387467
12.1615,1.48e-06,,0.0387467
12.16175,1.542e-06,,0.0387467
12.162,1.328e-06,3.002,0.0387467
12.16225,1.124e-06,,0.03874671
12.1625,1.262e-06,,0.03874671
12.16275,1.338e-06,,0.03874671
12.163,9.49e-07,3.001,0.03874671
12.16325,1.632e-06,,0.03874671
12.1635,1.162e-06,,0.03874671
12.16375,1.086e-06,,0.03874671
12.164,8.11e-07,3.001,0.03874671
12.16425,7.97e-07,,0.03874671
12.1645,1.89e-07,,0.03874671
12.16475,7.45e-07,,0.03874671
12.165,4.17e-07,3.002,0.03874671
12.16525,7.21e-07,,0.03874671
12.1655,1.124e-06,,0.03874671
12.16575,8.11e-07,,0.03874672
12.166,1.086e-06,3.001,0.03874672
12.16625,1.276e-06,,0.03874672
12.1665,1.138e-06,,0.03874672
12.16675,1.115e-06,,0.03874672
12.167,1.077e-06,3.001,0.03874672
12.16725,7.45e-07,,0.03874672
12.1675,1.3e-06,,0.03874672
12.16775,1.352e-06,,0.03874672
12.168,1.566e-06,3.001,0.03874672
12.16825,1.898e-06,,0.03874672
12.1685,1.314e-06,,0.03874673
12.16875,1.732e-06,,0.03874673
12.169,1.2e-06,3.001,0.03874673
12.16925,1.618e-06,,0.03874673
12.1695,1.732e-06,,0.03874673
12.16975,1.831e-06,,0.03874673
12.17,1.755e-06,3.001,0.03874673
12.17025,1.542e-06,,0.03874673
12.1705,1.314e-06,,0.03874673
12.17075,9.87e-07,,0.03874674
12.171,8.2e-07,3.002,0.03874674
12.17125,7.21e-07,,0.03874674
12.1715,4.31e-07,,0.03874674
12.17175,7.73e-07,,0.03874674
12.172,1.518e-06,3.001,0.03874674
12.17225,1.86e-06,,0.03874674
12.1725,1.898e-06,,0.03874674
12.17275,1.556e-06,,0.03874674
12.173,1.376e-06,3.001,0.03874674
12.17325,1.153e-06,,0.03874674
12.1735,9.25e-07,,0.03874675
12.17375,1.1e-06,,0.03874675
12.174,7.07e-07,3.002,0.03874675
12.17425,1.314e-06,,0.03874675
12.1745,1.466e-06,,0.03874675
12.17475,1.708e-06,,0.03874675
12.175,1.566e-06,3.001,0.03874675
12.17525,1.153e-06,,0.03874675
12.1755,8.96e-07,,0.03874675
12.17575,6.21e-07,,0.03874675
12.176,7.73e-07,3.002,0.03874675
12.17625,9.72e-07,,0.03874675
12.1765,1.39e-06,,0.03874676
12.17675,1.366e-06,,0.03874676
12.177,1.366e-06,3.002,0.03874676
12.17725,1.604e-06,,0.03874676
12.1775,1.48e-06,,0.03874676
12.17775,1.162e-06,,0.03874676
12.178,1.262e-06,3.002,0.03874676
12.17825,1.262e-06,,0.03874676
12.1785,7.83e-07,,0.03874676
12.17875,1.077e-06,,0.03874676
12.179,1.466e-06,3.001,0.03874677
12.17925,2.088e-06,,0.03874677
12.1795,2.201e-06,,0.03874677
12.17975,1.679e-06,,0.03874677
12.18,1.717e-06,3.001,0.03874677
12.18025,1.176e-06,,0.03874677
12.1805,6.45e-07,,0.03874677
12.18075,7.21e-07,,0.03874677
12.181,6.21e-07,3.001,0.03874677
12.18125,7.73e-07,,0.03874677
12.1815,9.25e-07,,0.03874677
12.18175,7.21e-07,,0.03874678
12.182,9.25e-07,3.001,0.03874678
12.18225,1.238e-06,,0.03874678
12.1825,9.49e-07,,0.03874678
12.18275,1.238e-06,,0.03874678
12.183,1.29e-06,3.002,0.03874678
12.18325,7.45e-07,,0.03874678
12.1835,5.31e-07,,0.03874678
12.18375,6.21e-07,,0.03874678
12.184,6.31e-07,3.002,0.03874678
12.18425,2.04e-07,,0.03874678
12.1845,5.07e-07,,0.03874678
12.18475,6.83e-07,,0.03874678
12.185,1.153e-06,3.002,0.03874678
12.18525,1.138e-06,,0.03874678
12.1855,1.191e-06,,0.03874679
12.18575,1.238e-06,,0.03874679
12.186,1.191e-06,3.001,0.03874679
12.18625,1.191e-06,,0.03874679
12.1865,1.214e-06,,0.03874679
12.18675,1.086e-06,,0.03874679
12.187,1.39e-06,3.001,0.03874679
12.18725,1.39e-06,,0.03874679
12.1875,1.518e-06,,0.03874679
12.18775,1.428e-06,,0.03874679
12.188,1.49e-06,3.002,0.03874679
12.18825,9.34e-07,,0.0387468
12.1885,7.59e-07,,0.0387468
12.18875,8.96e-07,,0.0387468
12.189,1.001e-06,3.002,0.0387468
12.18925,1.3e-06,,0.0387468
12.1895,1.328e-06,,0.0387468
12.18975,1.376e-06,,0.0387468
12.19,1.176e-06,3.002,0.0387468
12.19025,1.29e-06,,0.0387468
12.1905,1.366e-06,,0.0387468
12.19075,1.238e-06,,0.0387468
12.191,1.086e-06,3.001,0.03874681
12.19125,1.124e-06,,0.03874681
12.1915,1.2e-06,,0.03874681
12.19175,1.176e-06,,0.03874681
12.192,9.34e-07,3.001,0.03874681
12.19225,9.34e-07,,0.03874681
12.1925,1.01e-06,,0.03874681
12.19275,9.87e-07,,0.03874681
12.193,6.69e-07,3.001,0.03874681
12.19325,8.58e-07,,0.03874681
12.1935,1.352e-06,,0.03874681
12.19375,1.1e-06,,0.03874681
12.194,9.63e-07,3.002,0.03874681
12.19425,9.25e-07,,0.03874682
12.1945,9.87e-07,,0.03874682
12.19475,1.176e-06,,0.03874682
12.195,1.404e-06,3.001,0.03874682
12.19525,1.442e-06,,0.03874682
12.1955,1.528e-06,,0.03874682
12.19575,1.1e-06,,0.03874682
12.196,9.87e-07,3,0.03874682
12.19625,9.72e-07,,0.03874682
12.1965,6.69e-07,,0.03874682
12.19675,7.83e-07,,0.03874682
12.197,8.49e-07,3.001,0.03874682
12.19725,1.3e-06,,0.03874683
12.1975,1.3e-06,,0.03874683
12.19775,1.376e-06,,0.03874683
12.198,1.3e-06,3.001,0.03874683
12.19825,1.191e-06,,0.03874683
12.1985,6.07e-07,,0.03874683
12.19875,7.59e-07,,0.03874683
12.199,1.89e-07,3.001,0.03874683
12.19925,2.65e-07,,0.03874683
12.1995,9.25e-07,,0.03874683
12.19975,7.07e-07,,0.03874683
12.2,1.086e-06,3.002,0.03874683
12.20025,1.1e-06,,0.03874683
12.2005,1.138e-06,,0.03874683
12.20075,1.48e-06,,0.03874684
12.201,1.49e-06,3.002,0.03874684
12.20125,1.694e-06,,0.03874684
12.2015,1.604e-06,,0.03874684
12.20175,1.414e-06,,0.03874684
12.202,1.566e-06,3.001,0.03874684
12.20225,1.001e-06,,0.03874684
12.2025,9.49e-07,,0.03874684
12.20275,7.45e-07,,0.03874684
12.203,5.45e-07,3.002,0.03874684
12.20325,2.42e-07,,0.03874684
12.2035,4.31e-07,,0.03874684
12.20375,6.07e-07,,0.03874684
12.204,7.97e-07,3.001,0.03874685
12.20425,1.3e-06,,0.03874685
12.2045,1.1e-06,,0.03874685
12.20475,1.694e-06,,0.03874685
12.205,1.528e-06,3.001,0.03874685
12.20525,1.153e-06,,0.03874685
12.2055,1.428e-06,,0.03874685
12.20575,1.039e-06,,0.03874685
12.206,1.708e-06,3,0.03874685
12.20625,1.214e-06,,0.03874685
12.2065,8.87e-07,,0.03874685
12.20675,1.138e-06,,0.03874686
12.207,4.03e-07,3.001,0.03874686
12.20725,9.25e-07,,0.03874686
12.2075,9.25e-07,,0.03874686
12.20775,1.124e-06,,0.03874686
12.208,1.262e-06,3.001,0.03874686
12.20825,1.191e-06,,0.03874686
12.2085,1.404e-06,,0.03874686
12.20875,1.442e-06,,0.03874686
12.209,1.641e-06,3.001,0.03874686
12.20925,1.566e-06,,0.03874686
12.2095,1.338e-06,,0.03874687
12.20975,1.366e-06,,0.03874687
12.21,1.086e-06,3.001,0.03874687
12.21025,1.618e-06,,0.03874687
12.2105,1.404e-06,,0.03874687
12.21075,1.238e-06,,0.03874687
12.211,1.314e-06,3.001,0.03874687
